movie_id,mean,count,movie_title
3003,3.25,8,Train of Life (Train De Vie) (1998)
3004,2.4801587301587302,252,"Bachelor, The (1999)"
3005,3.3765625,640,"Bone Collector, The (1999)"
3006,4.0588235294117645,884,"Insider, The (1999)"
3007,4.013559322033898,295,American Movie (1999)
3008,3.7254901960784315,51,Last Night (1998)
3010,3.6,35,Rosetta (1999)
3011,3.610738255033557,149,"They Shoot Horses, Don't They? (1969)"
3012,3.4,10,Battling Butler (1926)
3013,2.8923076923076922,65,Bride of Re-Animator (1990)
3014,2.9183673469387754,49,Bustin' Loose (1981)
3015,3.375,144,Coma (1978)
3016,3.1588366890380315,447,Creepshow (1982)
3017,2.5288461538461537,104,Creepshow 2 (1987)
3018,3.475806451612903,248,Re-Animator (1985)
3019,3.920673076923077,416,Drugstore Cowboy (1989)
3020,3.4522900763358777,524,Falling Down (1993)
3021,2.861111111111111,36,"Funhouse, The (1981)"
3022,4.368932038834951,206,"General, The (1927)"
3024,2.347826086956522,161,Piranha (1978)
3025,3.2857142857142856,14,Rough Night in Jericho (1967)
3026,1.5,8,Slaughterhouse (1987)
3027,1.1428571428571428,7,Slaughterhouse 2 (1988)
3028,3.762589928057554,139,"Taming of the Shrew, The (1967)"
3029,3.2736842105263158,190,Nighthawks (1981)
3030,4.404651162790698,215,Yojimbo (1961)
3031,2.150943396226415,53,Repossessed (1990)
3032,3.5401785714285716,224,"Omega Man, The (1971)"
3033,3.2836484983314795,899,Spaceballs (1987)
3034,3.7434402332361514,343,Robin Hood (1973)
3035,4.149643705463183,421,Mister Roberts (1955)
3036,3.2298850574712645,174,Quest for Fire (1981)
3037,4.04399323181049,591,Little Big Man (1970)
3038,4.202702702702703,74,"Face in the Crowd, A (1957)"
3039,3.828367103694875,839,Trading Places (1983)
3040,3.311111111111111,315,Meatballs (1979)
3041,1.6986301369863013,73,Meatballs Part II (1984)
3042,1.5538461538461539,65,Meatballs III (1987)
3043,1.725,40,Meatballs 4 (1992)
3044,3.855917667238422,583,Dead Again (1991)
3045,3.093220338983051,118,Peter's Friends (1992)
3046,3.4941176470588236,85,"Incredibly True Adventure of Two Girls in Love, The (1995)"
3047,3.5555555555555554,18,Experience Preferred... But Not Essential (1982)
3048,2.352112676056338,71,Under the Rainbow (1981)
3049,3.2432432432432434,37,How I Won the War (1967)
3050,3.125,16,Light It Up (1999)
3051,2.950310559006211,161,Anywhere But Here (1999)
3052,3.7128412537917086,989,Dogma (1999)
3053,3.0175953079178885,341,"Messenger: The Story of Joan of Arc, The (1999)"
3054,1.9779411764705883,136,Pokémon: The First Movie (1998)
3055,3.3902439024390243,82,Felicia's Journey (1999)
3056,3.6666666666666665,6,Oxygen (1999)
3057,4.0,2,Where's Marlowe? (1999)
3058,2.1666666666666665,12,"Ape, The (1940)"
3060,3.8315412186379927,558,"Commitments, The (1991)"
3061,3.88,275,Holiday Inn (1942)
3062,3.971590909090909,352,"Longest Day, The (1962)"
3063,2.7194244604316546,139,Poison Ivy (1992)
3064,2.5,60,Poison Ivy: New Seduction (1997)
3065,4.0,1,Ten Benny (1997)
3066,3.7010309278350517,194,Tora! Tora! Tora! (1970)
3067,3.8923512747875355,353,Women on the Verge of a Nervous Breakdown (1988)
3068,3.865435356200528,379,"Verdict, The (1982)"
3069,3.8181818181818183,55,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)"
3070,3.3878887070376433,611,
3071,3.764525993883792,327,Stand and Deliver (1987)
3072,3.7871690427698574,982,Moonstruck (1987)
3073,3.242424242424242,33,"Sandpiper, The (1965)"
3074,3.7882882882882885,222,Jeremiah Johnson (1972)
3075,3.9855072463768115,69,Repulsion (1965)
3076,3.7096774193548385,93,Irma la Douce (1963)
3077,4.2272727272727275,88,42 Up (1998)
3078,3.6516129032258067,155,Liberty Heights (1999)
3079,3.882758620689655,145,Mansfield Park (1999)
3081,3.516885553470919,1066,Sleepy Hollow (1999)
3082,3.379350348027842,862,"World Is Not Enough, The (1999)"
3083,4.086294416243655,394,All About My Mother (Todo Sobre Mi Madre) (1999)
3084,3.5,2,Home Page (1999)
3085,2.5,2,"Living Dead Girl, The (La Morte Vivante) (1982)"
3086,3.580246913580247,81,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)
3087,3.4786821705426356,516,Scrooged (1988)
3088,4.089887640449438,356,Harvey (1950)
3089,4.357142857142857,252,"Bicycle Thief, The (Ladri di biciclette) (1948)"
3090,4.141242937853107,177,Matewan (1987)
3091,4.283687943262412,141,Kagemusha (1980)
3092,4.0,20,Chushingura (1962)
3093,3.6971153846153846,208,McCabe & Mrs. Miller (1971)
3094,3.8514851485148514,101,Maurice (1987)
3095,4.134357005758157,521,"Grapes of Wrath, The (1940)"
3096,3.956989247311828,93,My Man Godfrey (1957)
3097,4.038834951456311,206,"Shop Around the Corner, The (1940)"
3098,3.832116788321168,548,"Natural, The (1984)"
3099,3.238095238095238,273,Shampoo (1975)
3100,3.756019261637239,623,"River Runs Through It, A (1992)"
3101,3.669576059850374,802,Fatal Attraction (1987)
3102,3.6434426229508197,244,Jagged Edge (1985)
3103,3.0588235294117645,68,Stanley & Iris (1990)
3104,3.8562091503267975,765,Midnight Run (1988)
3105,3.7808823529411764,680,Awakenings (1990)
3106,3.24,25,Come See the Paradise (1990)
3107,3.440736478711162,869,Backdraft (1991)
3108,3.6264550264550266,945,"Fisher King, The (1991)"
3109,3.21875,64,"River, The (1984)"
3110,3.393939393939394,33,Country (1984)
3111,3.699530516431925,213,Places in the Heart (1984)
3112,3.3714285714285714,70,'Night Mother (1986)
3113,2.629432624113475,564,End of Days (1999)
3114,4.218927444794953,1585,Toy Story 2 (1999)
3115,3.1636363636363636,110,Flawless (1999)
3116,2.727272727272727,11,Miss Julie (1999)
3117,3.3013698630136985,73,Ride with the Devil (1999)
3118,3.5303030303030303,66,Tumbleweeds (1999)
3119,1.6666666666666667,3,Bay of Blood (Reazione a catena) (1971)
3120,3.0153846153846153,130,"Distinguished Gentleman, The (1992)"
3121,3.5555555555555554,18,"Hitch-Hiker, The (1953)"
3122,3.3793103448275863,29,Santa Fe Trail (1940)
3123,1.0,3,Spring Fever USA (a.k.a. Lauderdale) (1989)
3124,3.323529411764706,34,Agnes Browne (1999)
3125,3.515,200,"End of the Affair, The (1999)"
3126,4.0,3,"End of the Affair, The (1955)"
3127,3.232142857142857,56,Holy Smoke (1999)
3128,3.450980392156863,51,"Map of the World, A (1999)"
3129,3.701388888888889,288,Sweet and Lowdown (1999)
3130,2.3728813559322033,118,Bonfire of the Vanities (1990)
3131,3.5,2,Broadway Damage (1997)
3132,3.6315789473684212,38,Daddy Long Legs (1919)
3133,3.7142857142857144,42,Go West (1925)
3134,4.33939393939394,165,"Grand Illusion (Grande illusion, La) (1937)"
3135,3.948717948717949,195,"Great Santini, The (1979)"
3136,3.0,3,"James Dean Story, The (1957)"
3137,3.8125,16,"Sea Wolves, The (1980)"
3138,3.196969696969697,66,Stealing Home (1988)
3139,3.176470588235294,17,Tarzan the Fearless (1933)
3140,3.4444444444444446,9,"Three Ages, The (1923)"
3141,3.0483870967741935,62,"Two Jakes, The (1990)"
3142,3.3846153846153846,130,U2: Rattle and Hum (1988)
3143,3.696969696969697,33,Hell in the Pacific (1968)
3144,3.2653061224489797,49,"Glass Bottom Boat, The (1966)"
3145,3.359073359073359,259,"Cradle Will Rock, The (1999)"
3146,2.762987012987013,308,Deuce Bigalow: Male Gigolo (1999)
3147,4.154664484451718,1222,"Green Mile, The (1999)"
3148,3.952180028129395,711,"Cider House Rules, The (1999)"
3149,2.4444444444444446,9,Diamonds (1999)
3150,3.683333333333333,60,"War Zone, The (1999)"
3151,2.0,1,"Bat Whispers, The (1930)"
3152,3.9717514124293785,354,"Last Picture Show, The (1971)"
3153,3.616279069767442,258,"7th Voyage of Sinbad, The (1958)"
3154,3.5,8,Blood on the Sun (1945)
3155,3.4144144144144146,333,Anna and the King (1999)
3156,2.906005221932115,383,Bicentennial Man (1999)
3157,3.15,520,Stuart Little (1999)
3158,3.6363636363636362,44,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"
3159,3.8057395143487858,453,Fantasia 2000 (1999)
3160,3.8939802336028753,1113,Magnolia (1999)
3161,3.473684210526316,19,Onegin (1999)
3162,2.4761904761904763,21,Simpatico (1999)
3163,3.7039473684210527,304,Topsy-Turvy (1999)
3164,4.0,1,"Alley Cats, The (1968)"
3165,2.622950819672131,61,Boiling Point (1993)
3166,1.1666666666666667,6,Brenda Starr (1989)
3167,3.6325301204819276,166,Carnal Knowledge (1971)
3168,3.7711340206185566,485,Easy Rider (1969)
3169,3.513833992094862,253,"Falcon and the Snowman, The (1984)"
3171,3.92,25,Room at the Top (1959)
3172,5.0,1,Ulysses (Ulisse) (1954)
3173,3.1262939958592133,483,Any Given Sunday (1999)
3174,3.48512585812357,874,Man on the Moon (1999)
3175,3.771412037037037,1728,Galaxy Quest (1999)
3176,3.503380916604057,1331,"Talented Mr. Ripley, The (1999)"
3177,2.6011904761904763,168,Next Friday (1999)
3178,3.848722986247544,509,"Hurricane, The (1999)"
3179,3.4133333333333336,225,Angela's Ashes (1999)
3180,2.2,70,Play it to the Bone (1999)
3181,3.7116564417177913,163,Titus (1999)
3182,3.9596774193548385,124,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)
3183,3.6222222222222222,45,"Third Miracle, The (1999)"
3184,3.0,5,Montana (1998)
3185,3.4120603015075375,398,Snow Falling on Cedars (1999)
3186,3.4779582366589326,431,"Girl, Interrupted (1999)"
3187,3.0,3,Trans (1998)
3188,3.7037037037037037,54,"Life and Times of Hank Greenberg, The (1998)"
3189,3.6433333333333335,300,My Dog Skip (1999)
3190,2.1490683229813663,161,Supernova (2000)
3192,4.083333333333333,24,"Terrorist, The (Malli) (1998)"
3194,3.3045454545454547,220,"Way We Were, The (1973)"
3196,4.228426395939087,394,Stalag 17 (1953)
3197,3.302788844621514,251,"Presidio, The (1988)"
3198,4.073846153846154,325,Papillon (1973)
3199,3.3472222222222223,72,Pal Joey (1957)
3200,3.8488372093023258,172,"Last Detail, The (1973)"
3201,3.9526462395543174,359,Five Easy Pieces (1970)
3202,1.0,1,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)
3203,3.6780684104627768,497,Dead Calm (1989)
3204,3.661764705882353,204,"Boys from Brazil, The (1978)"
3205,2.25,4,Black Sunday (La Maschera Del Demonio) (1960)
3206,3.2481203007518795,133,Against All Odds (1984)
3207,3.2,5,"Snows of Kilimanjaro, The (1952)"
3208,2.7613636363636362,264,Loaded Weapon 1 (1993)
3209,1.0,1,"Loves of Carmen, The (1948)"
3210,3.8374717832957113,886,Fast Times at Ridgemont High (1982)
3211,3.515151515151515,66,
3212,2.5,2,Born to Win (1971)
3213,3.560344827586207,232,Batman: Mask of the Phantasm (1993)
3214,3.329896907216495,97,American Flyers (1985)
3215,3.1818181818181817,11,Voyage of the Damned (1976)
3216,3.3333333333333335,3,Vampyros Lesbos (Las Vampiras) (1970)
3217,3.3516483516483517,91,"Star Is Born, A (1937)"
3218,3.1875,32,Poison (1991)
3219,3.2550335570469797,447,Pacific Heights (1990)
3220,2.0,1,Night Tide (1961)
3221,3.413793103448276,29,"Draughtsman's Contract, The (1982)"
3222,4.166666666666667,30,Carmen (1984)
3223,3.413793103448276,29,"Zed & Two Noughts, A (1985)"
3224,4.0519480519480515,77,Woman in the Dunes (Suna no onna) (1964)
3225,2.6885245901639343,122,Down to You (2000)
3228,1.0,2,Wirey Spindell (1999)
3229,4.0,1,Another Man's Poison (1952)
3230,3.6666666666666665,78,"Odessa File, The (1974)"
3232,4.0,5,Seven Chances (1925)
3233,5.0,2,Smashing Time (1967)
3235,3.0,71,Where the Buffalo Roam (1980)
3236,3.5,2,Zachariah (1971)
3237,1.0,1,Kestrel's Eye (Falkens öga) (1998)
3238,2.134831460674157,267,Eye of the Beholder (1999)
3239,2.3783783783783785,37,Isn't She Great? (2000)
3240,3.272727272727273,33,"Big Tease, The (1999)"
3241,3.6666666666666665,57,"Cup, The (Phörpa) (1999)"
3242,3.6666666666666665,3,Santitos (1997)
3243,2.5017064846416384,293,Encino Man (1992)
3244,3.6956521739130435,322,"Goodbye Girl, The (1977)"
3245,4.8,5,I Am Cuba (Soy Cuba/Ya Kuba) (1964)
3246,3.903157894736842,475,Malcolm X (1992)
3247,3.1681681681681684,666,Sister Act (1992)
3248,2.5396039603960396,202,Sister Act 2: Back in the Habit (1993)
3249,3.135294117647059,340,"Hand That Rocks the Cradle, The (1992)"
3250,3.401639344262295,366,Alive (1993)
3251,3.380434782608696,276,Agnes of God (1985)
3252,3.7135135135135133,555,Scent of a Woman (1992)
3253,3.600892857142857,1120,Wayne's World (1992)
3254,2.884526558891455,433,Wayne's World 2 (1993)
3255,3.6797088262056414,1099,"League of Their Own, A (1992)"
3256,3.75,1052,Patriot Games (1992)
3257,2.8594249201277955,626,"Bodyguard, The (1992)"
3258,2.752212389380531,339,Death Becomes Her (1992)
3259,3.369727047146402,403,Far and Away (1992)
3260,3.7291666666666665,480,Howards End (1992)
3261,3.4825174825174825,429,Singles (1992)
3262,2.9693251533742333,163,Twin Peaks: Fire Walk with Me (1992)
3263,3.188905547226387,667,White Men Can't Jump (1992)
3264,3.091796875,512,Buffy the Vampire Slayer (1992)
3265,4.137614678899083,327,Hard-Boiled (Lashou shentan) (1992)
3266,3.655844155844156,154,Man Bites Dog (C'est arrivé près de chez vous) (1992)
3267,3.6873706004140785,483,"Mariachi, El (1992)"
3268,1.782122905027933,179,Stop! Or My Mom Will Shoot (1992)
3269,3.20335429769392,477,Forever Young (1992)
3270,3.285,200,"Cutting Edge, The (1992)"
3271,3.847560975609756,328,Of Mice and Men (1992)
3272,3.2046783625730995,171,Bad Lieutenant (1992)
3273,2.733102253032929,577,Scream 3 (2000)
3274,3.1073059360730593,438,Single White Female (1992)
3275,3.619565217391304,92,"Boondock Saints, The (1999)"
3276,2.652173913043478,46,Gun Shy (2000)
3277,4.0,1,Beloved/Friend (Amigo/Amado) (1999)
3280,5.0,1,"Baby, The (1973)"
3281,4.040816326530612,49,"Brandon Teena Story, The (1998)"
3282,3.7,10,Different for Girls (1996)
3283,3.466666666666667,15,Minnie and Moskowitz (1971)
3284,3.7333333333333334,45,They Might Be Giants (1971)
3285,2.702127659574468,423,"Beach, The (2000)"
3286,2.2131147540983607,122,Snow Day (2000)
3287,2.7286821705426356,129,"Tigger Movie, The (2000)"
3288,3.0,4,Cotton Mary (1999)
3289,3.769230769230769,52,Not One Less (Yi ge dou bu neng shao) (1999)
3290,3.0,1,Soft Toilet Seats (1999)
3291,2.0,1,Trois (2000)
3292,3.8333333333333335,6,"Big Combo, The (1955)"
3293,3.4,5,Conceiving Ada (1997)
3294,2.5,2,Eaten Alive (1976)
3295,3.5,2,Raining Stones (1993)
3296,3.793103448275862,203,To Sir with Love (1967)
3297,2.0,1,With Byrd at the South Pole (1930)
3298,3.4593220338983053,590,Boiler Room (2000)
3299,2.2954545454545454,176,Hanging Up (2000)
3300,3.300738007380074,542,Pitch Black (2000)
3301,3.3787375415282392,602,"Whole Nine Yards, The (2000)"
3302,3.339622641509434,53,Beautiful People (1999)
3303,3.5,6,Black Tar Heroin: The Dark End of the Street (1999)
3304,3.5714285714285716,56,Blue Collar (1978)
3305,4.0,2,Bluebeard (1944)
3306,3.9583333333333335,24,"Circus, The (1928)"
3307,4.387453874538745,271,City Lights (1931)
3308,3.197278911564626,294,"Flamingo Kid, The (1984)"
3309,3.6666666666666665,24,"Dog's Life, A (1920)"
3310,3.7903225806451615,62,"Kid, The (1921)"
3311,3.787878787878788,33,"Man from Laramie, The (1955)"
3312,1.0,1,"McCullochs, The (1975)"
3313,2.25,20,Class Reunion (1982)
3314,3.25,4,"Big Trees, The (1952)"
3315,2.0,1,Happy Go Lovely (1951)
3316,2.7681660899653977,289,Reindeer Games (2000)
3317,3.9495967741935485,496,Wonder Boys (2000)
3318,3.4791666666666665,48,Deterrence (1998)
3319,3.107142857142857,28,Judy Berlin (1999)
3320,3.511111111111111,45,Mifune (Mifunes sidste sang) (1999)
3321,2.0,1,"Waiting Game, The (2000)"
3322,2.75,4,3 Strikes (2000)
3323,3.0,1,Chain of Fools (2000)
3324,2.763157894736842,190,Drowning Mona (2000)
3325,2.33125,160,"Next Best Thing, The (2000)"
3326,2.8555555555555556,180,What Planet Are You From? (2000)
3327,3.529850746268657,134,Beyond the Mat (2000)
3328,3.843949044585987,314,Ghost Dog: The Way of the Samurai (1999)
3329,3.814814814814815,27,"Year My Voice Broke, The (1987)"
3330,3.759259259259259,108,Splendor in the Grass (1961)
3331,2.3142857142857145,35,My Tutor (1983)
3333,3.5,16,"Killing of Sister George, The (1968)"
3334,4.082429501084599,461,Key Largo (1948)
3335,2.6666666666666665,12,Jail Bait (1954)
3336,3.0,2,It Happened Here (1961)
3337,3.5,2,
3338,4.444444444444445,27,For All Mankind (1989)
3339,3.744186046511628,43,Cross of Iron (1977)
3340,2.8028169014084505,71,Bride of the Monster (1956)
3341,4.03954802259887,177,Born Yesterday (1950)
3342,3.8565022421524664,223,Birdy (1984)
3343,2.375,40,And God Created Woman (1988)
3344,2.6,20,Blood Feast (1963)
3345,3.130434782608696,23,"Charlie, the Lonesome Cougar (1967)"
3346,2.8,5,Color Me Blood Red (1965)
3347,3.981132075471698,212,Never Cry Wolf (1983)
3349,3.4,25,"Perils of Pauline, The (1947)"
3350,3.972027972027972,143,"Raisin in the Sun, A (1961)"
3351,3.2666666666666666,15,Two Thousand Maniacs! (1964)
3352,2.6666666666666665,3,Brown's Requiem (1998)
3353,4.0,2,
3354,2.5952080706179066,793,Mission to Mars (2000)
3355,2.8758389261744965,298,"Ninth Gate, The (2000)"
3357,3.766990291262136,103,East-West (Est-ouest) (1999)
3358,3.681614349775785,446,Defending Your Life (1991)
3359,4.0807692307692305,520,Breaking Away (1979)
3360,3.91864406779661,590,Hoosiers (1986)
3361,3.837442922374429,1095,Bull Durham (1988)
3362,3.969934640522876,765,Dog Day Afternoon (1975)
3363,4.026262626262627,990,American Graffiti (1973)
3364,3.9271523178807946,151,"Asphalt Jungle, The (1950)"
3365,4.085714285714285,245,"Searchers, The (1956)"
3366,3.811320754716981,265,Where Eagles Dare (1969)
3367,3.372093023255814,43,"Devil's Brigade, The (1968)"
3368,3.6507936507936507,63,"Big Country, The (1958)"
3370,3.4302325581395348,86,Betrayed (1988)
3371,3.7083333333333335,48,Bound for Glory (1976)
3372,3.5535714285714284,56,"Bridge at Remagen, The (1969)"
3373,2.6666666666666665,3,Buck and the Preacher (1972)
3374,2.6,15,Daughters of the Dust (1992)
3375,3.3384615384615386,65,Destination Moon (1950)
3376,1.0,1,"Fantastic Night, The (La Nuit Fantastique) (1949)"
3377,3.5,2,Hangmen Also Die (1943)
3378,3.25,4,"Ogre, The (Der Unhold) (1996)"
3379,3.9473684210526314,95,On the Beach (1959)
3380,3.0,3,Railroaded! (1947)
3381,3.5,2,Slaves to the Underground (1997)
3382,5.0,1,Song of Freedom (1936)
3384,3.800724637681159,276,"Taking of Pelham One Two Three, The (1974)"
3385,2.5531914893617023,141,Volunteers (1985)
3386,3.755291005291005,756,JFK (1991)
3387,2.722543352601156,173,Who's Harry Crumb? (1989)
3388,2.7181208053691277,298,Harry and the Hendersons (1987)
3389,2.710526315789474,38,Let's Get Harry (1986)
3390,1.6666666666666667,33,Shanghai Surprise (1986)
3391,2.28125,96,Who's That Girl? (1987)
3392,1.9363057324840764,157,She-Devil (1989)
3393,2.1372549019607843,51,Date with an Angel (1987)
3394,2.6714285714285713,210,Blind Date (1987)
3395,2.8363636363636364,55,Nadine (1987)
3396,3.8561827956989245,744,"Muppet Movie, The (1979)"
3397,3.7374301675977653,358,"Great Muppet Caper, The (1981)"
3398,3.504398826979472,341,"Muppets Take Manhattan, The (1984)"
3399,3.1264367816091956,87,Sesame Street Presents Follow That Bird (1985)
3400,2.5172413793103448,29,We're Back! A Dinosaur's Story (1993)
3401,2.106194690265487,113,Baby... Secret of the Lost Legend (1985)
3402,3.347826086956522,23,Turtle Diary (1985)
3403,2.78125,32,Raise the Titanic (1980)
3404,3.452054794520548,219,Titanic (1953)
3405,3.875,144,"Night to Remember, A (1958)"
3406,3.7523809523809524,105,Captain Horatio Hornblower (1951)
3407,1.6666666666666667,3,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)"
3408,3.863878326996198,1315,Erin Brockovich (2000)
3409,3.272331154684096,459,Final Destination (2000)
3410,4.333333333333333,9,Soft Fruit (1999)
3412,3.3714285714285714,175,"Bear, The (1988)"
3413,3.5,2,Impact (1949)
3414,3.26,50,Love Is a Many-Splendored Thing (1955)
3415,3.8260869565217392,23,"Mirror, The (Zerkalo) (1975)"
3416,3.9411764705882355,51,"Trial, The (Le Procès) (1963)"
3417,3.589041095890411,73,"Crimson Pirate, The (1952)"
3418,3.6803105151729003,1417,Thelma & Louise (1991)
3419,3.1538461538461537,13,Something for Everyone (1970)
3420,3.71356783919598,199,...And Justice for All (1979)
3421,4.053024026512014,1207,Animal House (1978)
3422,3.4,210,She's Gotta Have It (1986)
3423,2.918918918918919,74,School Daze (1988)
3424,3.880921895006402,781,Do the Right Thing (1989)
3425,3.2911392405063293,79,Mo' Better Blues (1990)
3426,3.1953488372093024,215,Jungle Fever (1991)
3427,3.3378378378378377,74,Coogan's Bluff (1968)
3428,2.9491525423728815,59,"Champ, The (1979)"
3429,4.335766423357664,274,Creature Comforts (1990)
3430,3.340909090909091,220,Death Wish (1974)
3431,2.6705882352941175,85,Death Wish II (1982)
3432,2.263888888888889,72,Death Wish 3 (1985)
3433,2.1458333333333335,48,Death Wish 4: The Crackdown (1987)
3434,2.263157894736842,38,Death Wish V: The Face of Death (1994)
3435,4.415607985480944,551,Double Indemnity (1944)
3436,2.7890625,128,Dying Young (1991)
3437,2.0,12,Cool as Ice (1991)
3438,2.6779026217228465,534,Teenage Mutant Ninja Turtles (1990)
3439,2.1274900398406373,251,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
3440,1.9202127659574468,188,Teenage Mutant Ninja Turtles III (1993)
3441,3.2757894736842106,475,Red Dawn (1984)
3442,2.3076923076923075,39,Band of the Hand (1986)
3443,3.8,5,Born American (1986)
3444,3.225225225225225,222,Bloodsport (1988)
3445,3.194244604316547,139,Eyes of Laura Mars (1978)
3446,3.41025641025641,39,Funny Bones (1995)
3447,3.7222222222222223,72,"Good Earth, The (1937)"
3448,3.733826247689464,1082,"Good Morning, Vietnam (1987)"
3449,2.9705882352941178,34,"Good Mother, The (1988)"
3450,3.415327564894932,809,Grumpy Old Men (1993)
3451,3.92,350,Guess Who's Coming to Dinner (1967)
3452,3.1419939577039275,331,Romeo Must Die (2000)
3453,2.4831460674157304,89,Here on Earth (2000)
3454,2.697674418604651,43,Whatever It Takes (2000)
3456,3.9384615384615387,65,"Color of Paradise, The (Rang-e Khoda) (1999)"
3457,2.99290780141844,141,Waking the Dead (1999)
3458,3.0,1,Blood and Sand (Sangre y Arena) (1989)
3459,2.774193548387097,62,Gothic (1986)
3460,1.0,1,Hillbillys in a Haunted House (1967)
3461,3.6657223796033995,353,Lord of the Flies (1963)
3462,4.2360655737704915,305,Modern Times (1936)
3463,1.8,10,Last Resort (1994)
3464,2.45,20,Solar Crisis (1993)
3465,2.7777777777777777,18,That's Life! (1986)
3466,3.547945205479452,219,Heart and Souls (1993)
3467,4.021505376344086,279,Hud (1963)
3468,4.24,450,"Hustler, The (1961)"
3469,4.279850746268656,268,Inherit the Wind (1960)
3470,4.326086956521739,92,Dersu Uzala (1974)
3471,4.0144727773949,1451,Close Encounters of the Third Kind (1977)
3472,1.75,4,Horror Hotel (a.k.a. The City of the Dead) (1960)
3473,3.4166666666666665,24,Jonah Who Will Be 25 in the Year 2000 (1976)
3474,3.1875,16,Retroactive (1997)
3475,3.962686567164179,134,"Place in the Sun, A (1951)"
3476,3.578710644677661,667,Jacob's Ladder (1990)
3477,3.044280442804428,271,Empire Records (1995)
3478,3.330827067669173,266,"Bamba, La (1987)"
3479,3.6734317343173433,542,Ladyhawke (1985)
3480,3.6258064516129034,155,Lucas (1986)
3481,3.928623452294246,1373,High Fidelity (2000)
3482,3.0,3,Price of Glory (2000)
3483,3.011904761904762,168,"Road to El Dorado, The (2000)"
3484,2.728476821192053,302,"Skulls, The (2000)"
3485,1.5,2,Autopsy (Macchie Solari) (1975)
3486,3.1,10,Devil Girl From Mars (1954)
3487,3.7205882352941178,68,"Dorado, El (1967)"
3488,2.0,22,"Hideous Sun Demon, The (1959)"
3489,3.018005540166205,722,Hook (1991)
3490,2.6470588235294117,17,Horror Express (1972)
3491,2.9393939393939394,66,My Chauffeur (1986)
3492,3.5714285714285716,14,"Son of the Sheik, The (1926)"
3493,1.0,2,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973)
3494,3.7375,320,True Grit (1969)
3495,3.75,12,Roadside Prophets (1992)
3496,3.2203389830508473,59,Madame Sousatzka (1988)
3497,3.0520833333333335,96,Max Dugan Returns (1983)
3498,4.0067796610169495,295,Midnight Express (1978)
3499,3.82579185520362,884,Misery (1990)
3500,2.711864406779661,177,Mr. Saturday Night (1992)
3501,3.546468401486989,269,Murphy's Romance (1985)
3502,3.5113636363636362,88,My Life (1993)
3503,3.4545454545454546,143,Solaris (Solyaris) (1972)
3504,4.020348837209302,688,Network (1976)
3505,3.8732394366197185,355,No Way Out (1987)
3506,3.3652694610778444,167,North Dallas Forty (1979)
3507,4.033419023136247,389,"Odd Couple, The (1968)"
3508,4.043835616438356,365,"Outlaw Josey Wales, The (1976)"
3509,2.847826086956522,92,Black and White (1999)
3510,3.7588306942752743,821,Frequency (2000)
3511,2.590909090909091,66,Ready to Rumble (2000)
3512,3.6806167400881056,454,Return to Me (2000)
3513,3.3476190476190477,420,Rules of Engagement (2000)
3514,3.161290322580645,62,Joe Gould's Secret (2000)
3515,3.1875,192,Me Myself I (2000)
3516,3.7665198237885464,227,"Bell, Book and Candle (1958)"
3517,4.5,2,"Bells, The (1926)"
3518,2.8703703703703702,54,"End of Violence, The (1997)"
3519,3.3467336683417086,199,Force 10 from Navarone (1978)
3520,2.5625,32,How to Stuff a Wild Bikini (1965)
3521,3.877659574468085,188,Mystery Train (1989)
3522,4.0,3,Sacco and Vanzetti (Sacco e Vanzetti) (1971)
3523,3.125,8,Taffin (1988)
3524,3.4269662921348316,534,Arthur (1981)
3525,3.138888888888889,360,Bachelor Party (1984)
3526,3.7694204685573367,811,Parenthood (1989)
3527,3.653816499614495,1297,Predator (1987)
3528,3.155763239875389,321,"Prince of Tides, The (1991)"
3529,3.470967741935484,155,"Postman Always Rings Twice, The (1981)"
3530,4.0,1,Smoking/No Smoking (1993)
3531,3.037037037037037,27,All the Vermeers in New York (1990)
3532,3.761904761904762,21,
3533,3.2857142857142856,7,"Actor's Revenge, An (Yukinojo Henge) (1963)"
3534,3.0653465346534654,505,28 Days (2000)
3535,3.219047619047619,630,American Psycho (2000)
3536,3.7484662576687118,489,Keeping the Faith (2000)
3537,3.323529411764706,34,Where the Money Is (2000)
3538,3.664772727272727,176,East is East (1999)
3539,3.8461538461538463,39,"Filth and the Fury, The (2000)"
3540,2.75,28,Passion of Mind (1999)
3542,3.0,2,Coming Apart (1969)
3543,3.9225268176400476,839,Diner (1982)
3544,2.917525773195876,97,Shakes the Clown (1991)
3545,3.9029345372460496,443,Cabaret (1972)
3546,3.7219730941704037,223,What Ever Happened to Baby Jane? (1962)
3547,3.792207792207792,77,Prick Up Your Ears (1987)
3548,3.835766423357664,274,Auntie Mame (1958)
3549,3.792307692307692,260,Guys and Dolls (1955)
3550,3.43125,160,"Hunger, The (1983)"
